India Explorer,15,"Walking through Delhi’s markets, you realize that India’s like nothing you’ve ever experienced—its kaleidoscope of culture and colour has burnt itself into your memory. And it’s not just the magnificent forts or treasures like the Taj Mahal that impress—it’s the country’s spirit. Visit the birthplace of Buddhism and Hinduism to gain greater insight into this ancient and complex land. Explore the hidden side of Delhi guided by a former streetkid taking part in the Planeterra-supported New Delhi Streetkids Project. With this new perspective, our expert guides will bring you deep into one of the world’s most culturally and spiritually fascinating places.","[""Wildlife/Nature"", ""Culture/History"", ""Comfort"", ""Upgraded"", ""2"", ""New Trips"", ""Planeterra Project"", ""Staff Picks"", ""Small Group"", ""Bucket list""]",Delhi,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/AHSS.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/india/AHSS/AHSS-India%20Agra%20Taj%20Mahal%20Traveller%20Carolyn%20Walking-Leo%20Tamburri%202011-IMGP5569%20Processed%20Lg%20RGB.jpg,"[[""IN"", ""India""]]"
"Tigers, Temples & Wildlife Adventure",14,"Have your camera at the ready as you hit three parks in fourteen days for the best chance to see the elusive tiger in its natural habitat. From the scrublands of Ranthambore to the beauty of Bandhavgarh, your expert CEO and handpicked local guides will lead you through a wilderness home to the most exotic of wildlife. The world famous Taj Mahal and the rugged forts and Palaces of Jaipur provide an intriguing blend of culture—so that you come away with the essence of India. Along the way, our certified CEO will share with you the hidden gems that will have your camera’s shutter working overtime.","[""Photography"", ""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""3"", ""Small Group""]",Delhi,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AHTW.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/india/AHTW/AHTW_banner_india_tiger.jpg,"[[""IN"", ""India""]]"
Uncover India—Delhi to Goa,15,"For travellers on a budget who are after an experience full of the very best India has to offer, this tour showcases manmade wonder and natural marvels without missing its most famous cities and sites. From the shining marble of the Taj Mahal and the sparkling shores of Goa to Rajasthan’s colourful forts and temples, connect with the culture and spirit of this incredible land. Our expert CEOs will take the hassle out of planning but leave you free to choose sites that really shine—so you can encounter India.","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Basic"", ""2"", ""Small Group""]",Delhi,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AHUH.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/india/AHUH/AHUH_banner_india_elephant_lady.jpg,"[[""IN"", ""India""]]"
Discover Japan,14,"Linger in the gardens of Kyoto, shoot through the mountain air on a Shinkansen bullet train and stay in a traditional Ryokan for the ultimate in Japanese luxury. From the towers and gadgets of Tokyo to the serenity of sacred shrines and the soaring beauty of Mt Fuji, this trip provides the perfect blend of guided excursions and free time to explore this fascinating region at your own pace.","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Merchandising"", ""Top Seller"", ""Small Group""]",Tokyo,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AJDJ.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/japan/AJDJ/AJDJ_banner_japan_geisha.jpg,"[[""JP"", ""Japan""]]"
Japan Family Adventure,11,"The past and the future collide in present-day Japan on this eye-opening 11-day family adventure. It begins with a 2-day tour of the neon-bright streets of Tokyo that hits the city’s wonders, both modern and ancient. Later on, you’ll learn the secrets of the ninja in historic Uenoshi, explore shrines and wildlife parks in Nara and take a quiet moment to reflect in the peaceful grounds of Hiroshima Memorial Park. Rich with new experiences, exotic cuisine and compelling history, Japan appeals to the teenager in all of us. Bring yours!","[""Wildlife/Nature"", ""Culture/History"", ""Family"", ""Upgraded"", ""2"", ""Small Group""]",Tokyo,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/AJFA.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/japan/AJDJ/AJDJ_banner_japan_geisha.jpg,"[[""JP"", ""Japan""]]"
Japan Express: Osaka to Tokyo,9,"From Buddhist monks of Koyasan to the high rollers of Tokyo, capture the many faces of Japan on this condensed tour through Japan beginning in Osaka. Savour the region’s culinary delicacies and the beautiful views at Mt Fuji. You'll stay in a traditional Ryokan and really soak up local culture in onsen hot springs. A great combination of included activities and free time, this adventure provides a taste of the rich culture of Japan.","[""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Osaka,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AJJR.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/japan/AJJR/AJJR_banner_japan_mountain.jpg,"[[""JP"", ""Japan""]]"
Japan Express—Tokyo to Osaka,9,"Play with high-tech gadgets in Osaka and embrace the cultural heartland of Kyoto, capture the highlights of Japan on this condensed tour through Japan beginning in metropolitan Tokyo. Savour the region’s culinary delicacies and the beautiful views at Mt Fuji. You'll stay in a traditional Ryokan and really soak up the local culture in onsen hot springs. A great combination of included activities and free time, this adventure provides a taste of the rich culture of Japan.","[""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Tokyo,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AJJT.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/japan/AJJT/AJJT_banner_japan_tokyo_lights.jpg,"[[""JP"", ""Japan""]]"
Backroads of Japan,12,"Tokyo and Kyoto—the modern and imperial capitals of Japan, respectively—represent the perfect merger of the ancient and the contemporary. On this trip, you’ll thoroughly explore both and everything in between, from traditional villages and miles of rice fields to ancient temples and the stunning vistas of the Japanese Alps. Snow monkeys, geishas, the teeming pedestrian scrambles of Tokyo’s Shibuya district and the impossibly friendly staff of your traditional ryokan are just a few of the locals you’ll meet and never, ever forget. Time travel is possible; let a bicycle be your time machine.","[""Photography"", ""Wildlife/Nature"", ""Cycling"", ""Culture/History"", ""Classic"", ""Standard"", ""3"", ""Merchandising"", ""New Trips"", ""Small Group""]",Tokyo,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AJMS.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/japan/AJMS/AJMS.jpg,"[[""JP"", ""Japan""]]"
Nomadic Mongolia,14,"Long after the reign of Genghis Khan, nomadism remains a way of life in modern Mongolia. But with so much to see and do here, it’s only natural that people would want to move about and explore a bit. This adventure taps into the nomadic lifestyle embraced by almost 40% of the local population, travelling through ruggedly beautiful gorges and sandstone mountains in search of golden eagles, desert gazelles and the Mongolian horse. And when you’re not moving, you’ll experience local customs up-close, exploring rural villages and sleeping in traditional ger tents.","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""3"", ""Merchandising"", ""New Trips"", ""Small Group""]",Ulaan Baatar,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AMNA.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/mongolia/AMNA/AMNA.jpg,"[[""MN"", ""Mongolia""]]"
Naadam Festival Mongolia,15,"Wander the land that gave the world Genghis Kahn and experience the rich pageantry and intense competitions of the legendary Naadam Festival. Witness giants wrestle, archers hit impossible targets and horses race across grasslands to glory. Travel the region’s steppes and sand dunes to uncover storied Buddhist monasteries and cultural treasures on this unique limited-edition adventure. Overnight in a ger with a local family for an extraordinary cultural experience you won’t soon forget.","[""Festivals"", ""Wildlife/Nature"", ""Culture/History"", ""Standard"", ""3"", ""Small Group""]",Ulaan Baatar,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AMNF.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/mongolia/AMNF/AMNF_banner_mongolia_nadaam_festival.jpg,"[[""MN"", ""Mongolia""]]"
Local Living Mongolia—Nomadic Life,8,"It was from Mongolia that Ghengis Khan set forth to conquer the world. This unique adventure is your chance to return to this heartland and let its people and scenery capture your heart. Leave Ulaanbaatar and the modern world behind and travel by horseback or oxcart to Gorkhi-Terelj National Park for life with nomadic families. You'll live in a ger, take tea with your neighbours, ride horses, and learn archery and garment-making skills. It's eight days like you never imagined. Participants should be comfortable around and on horses.","[""Wildlife/Nature"", ""Trekking/Hiking"", ""Culture/History"", ""Local Living"", ""Basic"", ""3"", ""Small Group""]",Ulaanbaatar,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/AMNL_1.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/mongolia/AMNL/Mongolia_Traditional_Craft_Locals_Local_Living-Operator_Supplied_2013-IMG1301_Lg_RGB.jpg,"[[""MN"", ""Mongolia""]]"
Annapurna Sanctuary,15,"Don't just visit the roof of the world—climb all over it. Take a 10-day trek through the remote and imposing mountains of the Annapurna Range. Begin and end the journey in Kathmandu with its colourful temples, city squares and great shopping. With the support of a team of expert sherpas, the challenging trails of Annapurna will reward you with a stunning combination of towering peaks and dramatic valleys. Rest and relax in overnight teahouses, where you’ll reconnect with ancient ways long forgotten by the modern world and encounter friendly locals.","[""Trekking/Hiking"", ""Culture/History"", ""Active"", ""Standard"", ""5"", ""Small Group""]",Kathmandu,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ANAS.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/nepal/ANAS/ANAS_banner_nepal_monks_.jpg,"[[""NP"", ""Nepal""]]"
Spirit of Nepal,12,"Famed for its staggeringly beautiful mountains and ancient traditions, Nepal still remains an enigma to most outsiders. That’s a shame; the amazing architectural marvels of the Pashupatinath Temple and the holy cities of Boudhanath and UNESCO-protected Bhaktapur rank among some of humanity’s greatest creations. This trip unravels the mysteries of this incredible land of ancient secrets and towering mountains by taking you up into the mountains, down unexplored nature paths in search of rhino in Chitwan National Park, and into Gurung villages to see how the locals have lived for centuries.","[""Photography"", ""Wildlife/Nature"", ""Trekking/Hiking"", ""Culture/History"", ""Discovery Adventures"", ""Upgraded"", ""3"", ""Merchandising"", ""New Trips"", ""Small Group""]",Kathmandu,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ANDND.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/nepal/ANDND/ANDND.jpg,"[[""NP"", ""Nepal""]]"
Everest Adventure,15,"Everest is more than a mountain. And the journey to its base camp is more than just a trek. Along a route dubbed by some as “the steps to heaven”, every bend in the trail provides another photo opportunity—beautiful forests, sherpa villages, glacial moraines and foothills. For active adventurers not afraid to break a sweat, our full trekking support staff will bring you close to local cultures before opening a window to the top of the world.","[""Wildlife/Nature"", ""Trekking/Hiking"", ""Culture/History"", ""Active"", ""Standard"", ""5"", ""Small Group""]",Kathmandu,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ANEA.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/nepal/ANEA/ANEA_banner_nepal_everest_prayer_flags.jpg,"[[""NP"", ""Nepal""]]"
